Guardians of The Galaxy Vol. 1
1. Hooked On A Feeling - Blue Swede
2. Go All The Way - The Raspberries
3. Spirit In The Sky - Norman Greenbaum
4. Moonage Daydream - David Bowie
5. Fooled Around And Fell In Love - Elvin Bishop
6. Im Not In Love - 10cc
7. I Want You Back - Jackson 5
8. Come And Get Your Love - Redbone
9. Cherry Bomb - The Runaways
10. Escape - Rupert Holmes
11. O-o-h Child - The Five Stairsteps
12. Aint No Mountain High Enough - Marvin Gaye & Tammi Terrell

Guardians of The Galaxy Vol. 2
1. Mr. Blue Sky - Electric Light Orchestra
2. Fox on the Run - Sweet
3. Lake Shore Drive - Aliotta Haynes Jeremiah
4. The Chain - Fleetwood Mac,https://www.youtube.com/watch?v=JDG2m5hN1vo
5. Bring It On Home To Me - Sam Cooke
6. Southern Nights - Glen Campbell
7. My Sweet Lord - George Harrison
8. Brandy (Youre A Fine Girl) - Looking Glass
9. Come A Little Bit Closer - Jay and the Americans,https://www.youtube.com/watch?v=2WLXblZmOIs
10. Wham Bam Shang-A-Lang - Silver
11. Surrender - Cheap Trick
12. Father and Son - Cat Stevens
13. Flashlight - Parliament
14. Guardians Inferno - The Sheepers featuring David Hasselhoff
